CT2

"Filial";"Data Lcto";"Numero Lote";"Sub Lote";"Numero Doc";"Numero Linha";"Moeda Lancto";"Tipo Lcto";"Cta Debito";"Cta Credito";"Dig Cont Deb";"Dig Cont Crd";"Valor";"Moedas Lanca";"Hist Pad";"Hist Lanc";"C Custo Deb";"C Custo Crd";"Item Debito";"Item Credito";"Cl Vlr Deb";"Cl Vlr Cred";"Ativ Deb";"Ativ Crd";"Empresa Orig";"Filial Orig";"Intercompany";"Ident IntCp";"Tipo do Sld";"Seq CTK";"Lcto Manual";"Origem";"Rotina";"Aglutinado";"Lanc Padrao";"Seq Historic";"Seq Auxiliar";"Data Venc";"Flag Sld Bas";"Dt Apuracao";"Data Conv.";"Taxa Conv.";"Valor Moeda1";"Valor Moeda2";"Valor Moeda3";"Valor Moeda4";"Valor Moeda5";"Crit. Conver";"Crit Conv";"Key";"Correlativo";"Data Rastrea";"Seq Chv Unic";"Status Conf.";"Obs Conf";"Usuario Conf";"Data Conf";"Hora Conf";"Tps Saldos";"Status Copia";"Cod.Partic.";"Nro Diario";"Cod. Diario";"Cód. Fornec.";"Cód. Cliente";"Ativ.01 DB";"Ativ.01 CR";"Ativ.02 DB";"Ativ.02 CR";"Ativ.03 DB";"Ativ.03 CR";"Ativ.04 DB";"Ativ.04 CR";"Control.Sald";"Moed fato DB";"Moed fato CR";"Log de Inclu";"Log de Alter";"Sequencial";"Grupo";"Lanc";"Id. Concilia";"Estorno/Canc";"Incons. Cont";"Cod Processo";"Campo UUID"
"";"17/01/2025";"008850";"001";"000002";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"/C 0000035227";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046373";"2";"THREE.SILVIA - 560.001";"FINA370";"1";"560";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"  /  /    ";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"EF073388-4C2D-45B7-8B94-C13293D9D17D"
"";"17/01/2025";"008850";"001";"000003";"001";"01";"Debito";"1101010207";"";"";"";"53000";"";"";"TRANSF ENTRE CONTAS - DESTINO AG. 0001";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046374";"2";"THREE.SILVIA - 561.001";"FINA370";"1";"561";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"53000";"0";"0";"0";"0";"Diaria";"";"1012460001 002323238                   20250117";"";"17/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"S";"2";"";"8233239D-10D1-4AE7-818C-537ABAA58036"
"";"17/01/2025";"008850";"001";"000003";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"C/C 002323238";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046374";"2";"THREE.SILVIA - 561.001";"FINA370";"1";"561";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"  /  /    ";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"CEFE4528-822B-472D-85EB-6F8C81C12634"
"";"20/01/2025";"008850";"001";"000001";"001";"01";"Partida Dobrada";"7201010105";"1101010202";"";"";"0,62";"";"";"VALOR REF MOV MANUAL CFE EXTRATO - LIQUI";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046375";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,62";"0";"0";"0";"0";"Diaria";"";"101";"";"20/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"4B04C427-88E5-4C8B-88F2-DAE717A5F01A"
"";"20/01/2025";"008850";"001";"000001";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DACAO NORMAL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046375";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"20/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"C7157202-FA31-4BB2-83EB-A44676A2DCB1"
"";"20/01/2025";"008850";"001";"000002";"001";"01";"Partida Dobrada";"7201010105";"1101010202";"";"";"0,62";"";"";"VALOR REF MOV MANUAL CFE EXTRATO - LIQUI";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046376";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,62";"0";"0";"0";"0";"Diaria";"";"101";"";"20/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"B4A0494C-5F43-4903-95A2-C32B65F5AE38"
"";"20/01/2025";"008850";"001";"000002";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DACAO NORMAL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046376";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"20/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"875F9A0C-F56B-4EBD-B2C6-6E35A09D9BA8"
"";"20/01/2025";"008850";"001";"000003";"001";"01";"Partida Dobrada";"1101010202";"1102010101";"";"";"270000";"";"";"RECEB. DOC FL1000004100-TECADI ARMAZENS";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046377";"2";"THREE.SILVIA - 520.001";"FINA370";"1";"520";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"270000";"0";"0";"0";"0";"Diaria";"";"101VLFL1000004100   NF 202501200000880201";"";"20/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"494314D8-D56D-4599-9983-B240E84D1222"
"";"20/01/2025";"008850";"001";"000003";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"GERAIS LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046377";"2";"THREE.SILVIA - 520.001";"FINA370";"1";"520";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"20/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"F1DE24B2-1001-4F9B-9983-97423D677F27"
"";"20/01/2025";"008850";"001";"000004";"001";"01";"Partida Dobrada";"1101010202";"1102010101";"";"";"332362,8";"";"";"REF. RECEB. DOC FL1 000004076 -PRONTO EX";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046378";"2";"THREE.SILVIA - 521.001";"FINA370";"1";"521";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"332362,8";"0";"0";"0";"0";"Diaria";"";"";"";"20/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"3A9D69A6-11CF-4226-8CFB-94F1B74BAC6E"
"";"20/01/2025";"008850";"001";"000004";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"PRESS LOGISTICA SA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046378";"2";"THREE.SILVIA - 521.001";"FINA370";"1";"521";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"20/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"47EB014A-4A49-4262-80CF-52E38CBA6AD5"
"";"20/01/2025";"008850";"001";"000005";"001";"01";"Partida Dobrada";"1101010202";"1102010101";"";"";"1601,5";"";"";"REF. RECEB. DOC FL1 000004093 -TRAFIGURA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046379";"2";"THREE.SILVIA - 521.001";"FINA370";"1";"521";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"1601,5";"0";"0";"0";"0";"Diaria";"";"";"";"20/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"9C9B60C6-BF04-412C-B011-2A1CE4ED7904"
"";"20/01/2025";"008850";"001";"000005";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DO BRASIL IMP EXP E COM LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046379";"2";"THREE.SILVIA - 521.001";"FINA370";"1";"521";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"20/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"C7AFACD6-9B58-4064-8AB1-90784BEEC7C8"
"";"21/01/2025";"008850";"001";"000001";"001";"01";"Partida Dobrada";"6101010201";"2101010101";"";"";"2042,89";"";"";"VALOR REF DOC NR. /ACT202501-SIND COND V";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046380";"2";"THREE.SILVIA - 510.001";"FINA370";"1";"510";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"2042,89";"0";"0";"0";"0";"Diaria";"";"101   ACT202501   BOL00004401";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"CD7E822F-C53B-4D1D-B417-21C599EDCFC2"
"";"21/01/2025";"008850";"001";"000001";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"EIC AUTOM TRAB TRANSP ROD CAR -";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046380";"2";"THREE.SILVIA - 510.001";"FINA370";"1";"510";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"6622140B-19CC-4CE3-84E8-4792C8BE8147"
"";"21/01/2025";"008850";"001";"000002";"001";"01";"Partida Dobrada";"2101060101";"1101010202";"";"";"608073,14";"";"";"DISTRIBUICAO DE LUCROS REF. DOC    02101";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046381";"2";"THREE.SILVIA - 530.003";"FINA370";"1";"530";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"608073,14";"0";"0";"0";"0";"Diaria";"";"101VL   021012024   TFB202501210000020101";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"78543410-90C5-4F5E-A7C1-D5DA7156B0E6"
"";"21/01/2025";"008850";"001";"000002";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"2024 - DANIEL F R KENIG";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046381";"2";"THREE.SILVIA - 530.003";"FINA370";"1";"530";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"925AC994-5667-42A6-900E-AFBE01247F66"
"";"21/01/2025";"008850";"001";"000003";"001";"01";"Partida Dobrada";"2101060102";"1101010202";"";"";"608073,14";"";"";"DISTRIBUICAO DE LUCROS REF. DOC    02101";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046382";"2";"THREE.SILVIA - 530.003";"FINA370";"1";"530";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"608073,14";"0";"0";"0";"0";"Diaria";"";"101VL   021012025   TFB202501210000030101";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"90228018-98B6-4DE0-B6DC-CAAB846BE9DB"
"";"21/01/2025";"008850";"001";"000003";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"2025 - RAFAEL N DAGNONI";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046382";"2";"THREE.SILVIA - 530.003";"FINA370";"1";"530";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"D0DD9BDC-F1D7-4213-B026-D983111DAD88"
"";"21/01/2025";"008850";"001";"000004";"001";"01";"Partida Dobrada";"2101060106";"1101010202";"";"";"29467,87";"";"";"DISTRIBUICAO DE LUCROS REF. DOC    02101";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046383";"2";"THREE.SILVIA - 530.003";"FINA370";"1";"530";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"29467,87";"0";"0";"0";"0";"Diaria";"";"101VL   021012025   TFB202501210001010101";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"5AB8FFBC-078C-4704-9314-6BB24D70151A"
"";"21/01/2025";"008850";"001";"000004";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"2025 - RAFAEL LUIZ MORSCH";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046383";"2";"THREE.SILVIA - 530.003";"FINA370";"1";"530";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"2201C096-62BC-4F37-B035-66F830A6D9A7"
"";"21/01/2025";"008850";"001";"000005";"001";"01";"Partida Dobrada";"2101060104";"1101010202";"";"";"16192,93";"";"";"DISTRIBUICAO DE LUCROS REF. DOC    02101";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046384";"2";"THREE.SILVIA - 530.003";"FINA370";"1";"530";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"16192,93";"0";"0";"0";"0";"Diaria";"";"101VL   021012025   TFB202501210001020101";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"7B98FDE7-99C8-4859-AC2A-373631795E3A"
"";"21/01/2025";"008850";"001";"000005";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"2025 - BLUE MARLIN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046384";"2";"THREE.SILVIA - 530.003";"FINA370";"1";"530";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"5BD7D9CE-BC36-404C-9C48-0F1E989A5765"
"";"21/01/2025";"008850";"001";"000006";"001";"01";"Partida Dobrada";"2101060105";"1101010202";"";"";"16192,93";"";"";"DISTRIBUICAO DE LUCROS REF. DOC    02101";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046385";"2";"THREE.SILVIA - 530.003";"FINA370";"1";"530";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"16192,93";"0";"0";"0";"0";"Diaria";"";"101VL   021012025   TFB202501210001030101";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"C3B0DBFA-86B1-4F31-8772-FB45CB0ECD1D"
"";"21/01/2025";"008850";"001";"000006";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"2025 - IBIZA PARTICIPACOES";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046385";"2";"THREE.SILVIA - 530.003";"FINA370";"1";"530";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"276D0AEF-6FA1-4601-8BFF-066142460727"
"";"21/01/2025";"008850";"001";"000007";"001";"01";"Partida Dobrada";"7201010105";"1101010202";"";"";"0,62";"";"";"VALOR REF MOV MANUAL CFE EXTRATO - LIQUI";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046386";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,62";"0";"0";"0";"0";"Diaria";"";"101";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"16F48699-8985-431A-9490-8412B8B51150"
"";"21/01/2025";"008850";"001";"000007";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DACAO NORMAL";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046386";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"CD68D17E-107E-4090-9048-B468E63E5458"
"";"21/01/2025";"008850";"001";"000008";"001";"01";"Partida Dobrada";"1101010202";"7101010101";"";"";"0,21";"";"";"VALOR REF MOV MANUAL CFE EXTRATO - REND";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046387";"2";"THREE.SILVIA - 563.001";"FINA370";"1";"563";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,21";"0";"0";"0";"0";"Diaria";"";"101";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"S";"2";"";"7A58651C-8DA0-4D61-B540-40EE559188D1"
"";"21/01/2025";"008850";"001";"000008";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"APLIC FINANCEIRA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046387";"2";"THREE.SILVIA - 563.001";"FINA370";"1";"563";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"278DDEBC-DDCD-4C1E-BFE2-3C985BFF745E"
"";"21/01/2025";"008850";"001";"000009";"001";"01";"Partida Dobrada";"1101010202";"1102010101";"";"";"1838,71";"";"";"REF. RECEB. DOC FL1 000004065 -MASTER IN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046388";"2";"THREE.SILVIA - 521.001";"FINA370";"1";"521";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"1832";"0";"0";"0";"0";"Diaria";"";"";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"0#  9@< 90p 602";"";"";"";"";"";"2";"";"2FD51BB5-6839-4553-A69A-89DAAB4A45D5"
"";"21/01/2025";"008850";"001";"000009";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"DUSTRIAL E COMERCIO LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046388";"2";"THREE.SILVIA - 521.001";"FINA370";"1";"521";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"66A3F53A-3D4B-47BE-9C8A-AF45A27DEF1C"
"";"21/01/2025";"008850";"001";"000009";"003";"01";"Partida Dobrada";"1102010101";"7101010103";"";"";"6,71";"";"";"REF. JUROS RECEB. DOC FL1 000004065 -MAS";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"";"1";"";"CTBA102";"2";"";"001";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"Diaria";"";"";"";"  /  /    ";"";"";"";"";"28/01/2025";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"0#  9@< 90p 604";"";"";"";"";"";"2";"";"1E8176CC-D8E7-4EEA-9B96-722435FBA1A5"
"";"21/01/2025";"008850";"001";"000010";"001";"01";"Credito";"";"1101010202";"";"";"440000";"";"";"TRANSF ENTRE CONTAS - ORIGEM AG. 0292  C";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046389";"2";"THREE.SILVIA - 560.001";"FINA370";"1";"560";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"440000";"0";"0";"0";"0";"Diaria";"";"1013410292 0000035227                  20250121";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"S";"2";"";"02841BDC-1F02-4014-A7DE-ED2D9F030C46"
"";"21/01/2025";"008850";"001";"000010";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"/C 0000035227";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046389";"2";"THREE.SILVIA - 560.001";"FINA370";"1";"560";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"  /  /    ";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"F831E10A-CD1D-4887-B7B3-5847EBB9C594"
"";"21/01/2025";"008850";"001";"000011";"001";"01";"Debito";"1101010207";"";"";"";"440000";"";"";"TRANSF ENTRE CONTAS - DESTINO AG. 0001";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046390";"2";"THREE.SILVIA - 561.001";"FINA370";"1";"561";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"440000";"0";"0";"0";"0";"Diaria";"";"1012460001 002323238                   20250121";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"S";"2";"";"D58A1224-042B-4EF1-BE12-FE71D41C23E3"
"";"21/01/2025";"008850";"001";"000011";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"C/C 002323238";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046390";"2";"THREE.SILVIA - 561.001";"FINA370";"1";"561";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"  /  /    ";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"6A6A1CA3-14C0-4D1F-8C15-653877D93AD8"
"";"21/01/2025";"008850";"001";"000012";"001";"01";"Credito";"";"1101010207";"";"";"1122500";"";"";"TRANSF ENTRE CONTAS - ORIGEM AG. 0001  C";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046392";"2";"THREE.SILVIA - 560.001";"FINA370";"1";"560";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"1122500";"0";"0";"0";"0";"Diaria";"";"1012460001 002323238                   20250121";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"S";"2";"";"7D893873-F36A-4C7D-A04E-C6F8A8866C87"
"";"21/01/2025";"008850";"001";"000012";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"/C 002323238";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046392";"2";"THREE.SILVIA - 560.001";"FINA370";"1";"560";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"  /  /    ";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"";"2";"";"1A1CCDAA-0175-46BB-B839-D76E6DE5BF1F"
"";"21/01/2025";"008850";"001";"000013";"001";"01";"Debito";"1101010202";"";"";"";"1122500";"";"";"TRANSF ENTRE CONTAS - DESTINO AG. 0292";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003046393";"2";"THREE.SILVIA - 561.001";"FINA370";"1";"561";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"1122500";"0";"0";"0";"0";"Diaria";"";"1013410292 0000035227                  20250121";"";"21/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90p 602";"";"";"";"";"";"S";"2";"";"F466C47D-4439-4CD5-ABD1-19676255AF27"
